Timestamp                       Thread     Type        Activity             PID    
2017-08-24 12:35:41.866096+1200 0x1c0      Default     0x0                  0      kernel: (IOUSBHostFamily) 000187.642413 AppleUSB20HubPort@1d154200: AppleUSBHostPort::disconnect: persistent enumeration failures
2017-08-24 12:35:41.952098+1200 0x1c0      Default     0x0                  0      kernel: (IOUSBHostFamily) 000187.728415 AppleUSB20HubPort@1d154200: AppleUSBHostPort::disconnect: persistent enumeration failures
2017-08-24 12:35:42.037705+1200 0x1c0      Default     0x0                  0      kernel: (IOUSBHostFamily) 000187.814023 AppleUSB20HubPort@1d154200: AppleUSBHostPort::disconnect: persistent enumeration failures
2017-08-24 12:35:42.123823+1200 0x1c0      Default     0x0                  0      kernel: (IOUSBHostFamily) 000187.900140 AppleUSB20HubPort@1d154200: AppleUSBHostPort::disconnect: persistent enumeration failures
2017-08-24 12:35:42.209303+1200 0x1c0      Default     0x0                  0      kernel: (IOUSBHostFamily) 000187.985634 AppleUSB20HubPort@1d154200: AppleUSBHostPort::disconnect: persistent enumeration failures
2017-08-24 12:35:42.295089+1200 0x1c0      Default     0x0                  0      kernel: (IOUSBHostFamily) 000188.071407 AppleUSB20HubPort@1d154200: AppleUSBHostPort::disconnect: persistent enumeration failures
2017-08-24 12:35:42.381221+1200 0x1c0      Default     0x0                  0      kernel: (IOUSBHostFamily) 000188.157539 AppleUSB20HubPort@1d154200: AppleUSBHostPort::disconnect: persistent enumeration failures
2017-08-24 12:35:42.467217+1200 0x1c0      Default     0x0                  0      kernel: (IOUSBHostFamily) 000188.243535 AppleUSB20HubPort@1d154200: AppleUSBHostPort::disconnect: persistent enumeration failures
2017-08-24 12:35:42.552955+1200 0x1c0      Default     0x0                  0      kernel: (IOUSBHostFamily) 000188.329272 AppleUSB20HubPort@1d154200: AppleUSBHostPort::disconnect: persistent enumeration failures
2017-08-24 12:35:42.638973+1200 0x1c0      Default     0x0                  0      kernel: (IOUSBHostFamily) 000188.415290 AppleUSB20HubPort@1d154200: AppleUSBHostPort::disconnect: persistent enumeration failures
2017-08-24 12:35:42.724224+1200 0x1c0      Default     0x0                  0      kernel: (IOUSBHostFamily) 000188.500541 AppleUSB20HubPort@1d154200: AppleUSBHostPort::disconnect: persistent enumeration failures
2017-08-24 12:35:42.810703+1200 0x1c0      Default     0x0                  0      kernel: (IOUSBHostFamily) 000188.587021 AppleUSB20HubPort@1d154200: AppleUSBHostPort::disconnect: persistent enumeration failures
2017-08-24 12:35:42.895955+1200 0x1c0      Default     0x0                  0      kernel: (IOUSBHostFamily) 000188.672273 AppleUSB20HubPort@1d154200: AppleUSBHostPort::disconnect: persistent enumeration failures
2017-08-24 12:35:42.980347+1200 0x1c0      Default     0x0                  0      kernel: (IOUSBHostFamily) 000188.756677 AppleUSB20HubPort@1d154200: AppleUSBHostPort::disconnect: persistent enumeration failures
2017-08-24 12:35:43.065666+1200 0x1c0      Default     0x0                  0      kernel: (IOUSBHostFamily) 000188.841996 AppleUSB20HubPort@1d154200: AppleUSBHostPort::disconnect: persistent enumeration failures
2017-08-24 12:35:43.149334+1200 0x1c0      Default     0x0                  0      kernel: (IOUSBHostFamily) 000188.925651 AppleUSB20HubPort@1d154200: AppleUSBHostPort::disconnect: persistent enumeration failures
2017-08-24 12:35:43.234725+1200 0x1c0      Default     0x0                  0      kernel: (IOUSBHostFamily) 000189.011042 AppleUSB20HubPort@1d154200: AppleUSBHostPort::disconnect: persistent enumeration failures
2017-08-24 12:35:43.320725+1200 0x1c0      Default     0x0                  0      kernel: (IOUSBHostFamily) 000189.097042 AppleUSB20HubPort@1d154200: AppleUSBHostPort::disconnect: persistent enumeration failures
2017-08-24 12:35:43.406456+1200 0x1c0      Default     0x0                  0      kernel: (IOUSBHostFamily) 000189.182773 AppleUSB20HubPort@1d154200: AppleUSBHostPort::disconnect: persistent enumeration failures
2017-08-24 12:35:43.492475+1200 0x1c0      Default     0x0                  0      kernel: (IOUSBHostFamily) 000189.268792 AppleUSB20HubPort@1d154200: AppleUSBHostPort::disconnect: persistent enumeration failures
2017-08-24 12:35:43.576787+1200 0x1c0      Default     0x0                  0      kernel: (IOUSBHostFamily) 000189.353119 AppleUSB20HubPort@1d154200: AppleUSBHostPort::disconnect: persistent enumeration failures
2017-08-24 12:35:43.668534+1200 0x1c0      Default     0x0                  0      kernel: (IOUSBHostFamily) 000189.444865 AppleUSB20HubPort@1d154200: AppleUSBHostPort::disconnect: persistent enumeration failures
2017-08-24 12:35:43.761273+1200 0x1c0      Default     0x0                  0      kernel: (IOUSBHostFamily) 000189.537591 AppleUSB20HubPort@1d154200: AppleUSBHostPort::disconnect: persistent enumeration failures
2017-08-24 12:35:43.856154+1200 0x1c0      Default     0x0                  0      kernel: (IOUSBHostFamily) 000189.632483 AppleUSB20HubPort@1d154200: AppleUSBHostPort::disconnect: persistent enumeration failures
2017-08-24 12:35:43.941067+1200 0x1c0      Default     0x0                  0      kernel: (IOUSBHostFamily) 000189.717385 AppleUSB20HubPort@1d154200: AppleUSBHostPort::disconnect: persistent enumeration failures
2017-08-24 12:35:44.025956+1200 0x1c0      Default     0x0                  0      kernel: (IOUSBHostFamily) 000189.802274 AppleUSB20HubPort@1d154200: AppleUSBHostPort::disconnect: persistent enumeration failures
2017-08-24 12:35:44.110378+1200 0x1c0      Default     0x0                  0      kernel: (IOUSBHostFamily) 000189.886707 AppleUSB20HubPort@1d154200: AppleUSBHostPort::disconnect: persistent enumeration failures
2017-08-24 12:35:44.194962+1200 0x1c0      Default     0x0                  0      kernel: (IOUSBHostFamily) 000189.971280 AppleUSB20HubPort@1d154200: AppleUSBHostPort::disconnect: persistent enumeration failures
2017-08-24 12:35:44.280214+1200 0x1c0      Default     0x0                  0      kernel: (IOUSBHostFamily) 000190.056531 AppleUSB20HubPort@1d154200: AppleUSBHostPort::disconnect: persistent enumeration failures
2017-08-24 12:35:44.364327+1200 0x1c0      Default     0x0                  0      kernel: (IOUSBHostFamily) 000190.140644 AppleUSB20HubPort@1d154200: AppleUSBHostPort::disconnect: persistent enumeration failures
2017-08-24 12:35:44.448838+1200 0x1c0      Default     0x0                  0      kernel: (IOUSBHostFamily) 000190.225156 AppleUSB20HubPort@1d154200: AppleUSBHostPort::disconnect: persistent enumeration failures
2017-08-24 12:35:44.534838+1200 0x1c0      Default     0x0                  0      kernel: (IOUSBHostFamily) 000190.311155 AppleUSB20HubPort@1d154200: AppleUSBHostPort::disconnect: persistent enumeration failures
2017-08-24 12:35:44.620944+1200 0x1c0      Default     0x0                  0      kernel: (IOUSBHostFamily) 000190.397262 AppleUSB20HubPort@1d154200: AppleUSBHostPort::disconnect: persistent enumeration failures
2017-08-24 12:35:44.704584+1200 0x1c0      Default     0x0                  0      kernel: (IOUSBHostFamily) 000190.480901 AppleUSB20HubPort@1d154200: AppleUSBHostPort::disconnect: persistent enumeration failures
2017-08-24 12:35:44.789089+1200 0x1c0      Default     0x0                  0      kernel: (IOUSBHostFamily) 000190.565406 AppleUSB20HubPort@1d154200: AppleUSBHostPort::disconnect: persistent enumeration failures
2017-08-24 12:35:44.875131+1200 0x1c0      Default     0x0                  0      kernel: (IOUSBHostFamily) 000190.651448 AppleUSB20HubPort@1d154200: AppleUSBHostPort::disconnect: persistent enumeration failures
2017-08-24 12:35:44.960714+1200 0x1c0      Default     0x0                  0      kernel: (IOUSBHostFamily) 000190.737032 AppleUSB20HubPort@1d154200: AppleUSBHostPort::disconnect: persistent enumeration failures
2017-08-24 12:35:45.045497+1200 0x1c0      Default     0x0                  0      kernel: (IOUSBHostFamily) 000190.821827 AppleUSB20HubPort@1d154200: AppleUSBHostPort::disconnect: persistent enumeration failures
2017-08-24 12:35:45.130035+1200 0x1c0      Default     0x0                  0      kernel: (IOUSBHostFamily) 000190.906364 AppleUSB20HubPort@1d154200: AppleUSBHostPort::disconnect: persistent enumeration failures
2017-08-24 12:35:45.215352+1200 0x1c0      Default     0x0                  0      kernel: (IOUSBHostFamily) 000190.991669 AppleUSB20HubPort@1d154200: AppleUSBHostPort::disconnect: persistent enumeration failures
2017-08-24 12:35:45.300598+1200 0x1c0      Default     0x0                  0      kernel: (IOUSBHostFamily) 000191.076915 AppleUSB20HubPort@1d154200: AppleUSBHostPort::disconnect: persistent enumeration failures
2017-08-24 12:35:45.385960+1200 0x1c0      Default     0x0                  0      kernel: (IOUSBHostFamily) 000191.162277 AppleUSB20HubPort@1d154200: AppleUSBHostPort::disconnect: persistent enumeration failures
2017-08-24 12:35:45.471597+1200 0x1c0      Default     0x0                  0      kernel: (IOUSBHostFamily) 000191.247914 AppleUSB20HubPort@1d154200: AppleUSBHostPort::disconnect: persistent enumeration failures
2017-08-24 12:35:45.557538+1200 0x1c0      Default     0x0                  0      kernel: (IOUSBHostFamily) 000191.333867 AppleUSB20HubPort@1d154200: AppleUSBHostPort::disconnect: persistent enumeration failures
2017-08-24 12:35:45.643359+1200 0x1c0      Default     0x0                  0      kernel: (IOUSBHostFamily) 000191.419677 AppleUSB20HubPort@1d154200: AppleUSBHostPort::disconnect: persistent enumeration failures
2017-08-24 12:35:45.729344+1200 0x1c0      Default     0x0                  0      kernel: (IOUSBHostFamily) 000191.505661 AppleUSB20HubPort@1d154200: AppleUSBHostPort::disconnect: persistent enumeration failures
2017-08-24 12:35:45.815085+1200 0x1c0      Default     0x0                  0      kernel: (IOUSBHostFamily) 000191.591402 AppleUSB20HubPort@1d154200: AppleUSBHostPort::disconnect: persistent enumeration failures
2017-08-24 12:35:45.900709+1200 0x1c0      Default     0x0                  0      kernel: (IOUSBHostFamily) 000191.677028 AppleUSB20HubPort@1d154200: AppleUSBHostPort::disconnect: persistent enumeration failures
2017-08-24 12:35:45.985600+1200 0x1c0      Default     0x0                  0      kernel: (IOUSBHostFamily) 000191.761917 AppleUSB20HubPort@1d154200: AppleUSBHostPort::disconnect: persistent enumeration failures
2017-08-24 12:35:46.071217+1200 0x1c0      Default     0x0                  0      kernel: (IOUSBHostFamily) 000191.847534 AppleUSB20HubPort@1d154200: AppleUSBHostPort::disconnect: persistent enumeration failures
2017-08-24 12:35:46.157257+1200 0x1c0      Default     0x0                  0      kernel: (IOUSBHostFamily) 000191.933585 AppleUSB20HubPort@1d154200: AppleUSBHostPort::disconnect: persistent enumeration failures
2017-08-24 12:35:46.242978+1200 0x1c0      Default     0x0                  0      kernel: (IOUSBHostFamily) 000192.019296 AppleUSB20HubPort@1d154200: AppleUSBHostPort::disconnect: persistent enumeration failures
2017-08-24 12:35:46.328583+1200 0x1c0      Default     0x0                  0      kernel: (IOUSBHostFamily) 000192.104902 AppleUSB20HubPort@1d154200: AppleUSBHostPort::disconnect: persistent enumeration failures
2017-08-24 12:35:46.414336+1200 0x1c0      Default     0x0                  0      kernel: (IOUSBHostFamily) 000192.190654 AppleUSB20HubPort@1d154200: AppleUSBHostPort::disconnect: persistent enumeration failures
2017-08-24 12:35:46.499606+1200 0x1c0      Default     0x0                  0      kernel: (IOUSBHostFamily) 000192.275924 AppleUSB20HubPort@1d154200: AppleUSBHostPort::disconnect: persistent enumeration failures
2017-08-24 12:35:46.585607+1200 0x1c0      Default     0x0                  0      kernel: (IOUSBHostFamily) 000192.361924 AppleUSB20HubPort@1d154200: AppleUSBHostPort::disconnect: persistent enumeration failures
2017-08-24 12:35:46.671714+1200 0x1c0      Default     0x0                  0      kernel: (IOUSBHostFamily) 000192.448032 AppleUSB20HubPort@1d154200: AppleUSBHostPort::disconnect: persistent enumeration failures
2017-08-24 12:35:46.757231+1200 0x1c0      Default     0x0                  0      kernel: (IOUSBHostFamily) 000192.533561 AppleUSB20HubPort@1d154200: AppleUSBHostPort::disconnect: persistent enumeration failures
2017-08-24 12:35:46.842974+1200 0x1c0      Default     0x0                  0      kernel: (IOUSBHostFamily) 000192.619292 AppleUSB20HubPort@1d154200: AppleUSBHostPort::disconnect: persistent enumeration failures
2017-08-24 12:35:46.928573+1200 0x1c0      Default     0x0                  0      kernel: (IOUSBHostFamily) 000192.704891 AppleUSB20HubPort@1d154200: AppleUSBHostPort::disconnect: persistent enumeration failures
2017-08-24 12:35:47.014711+1200 0x1c0      Default     0x0                  0      kernel: (IOUSBHostFamily) 000192.791029 AppleUSB20HubPort@1d154200: AppleUSBHostPort::disconnect: persistent enumeration failures
2017-08-24 12:35:47.099979+1200 0x1c0      Default     0x0                  0      kernel: (IOUSBHostFamily) 000192.876297 AppleUSB20HubPort@1d154200: AppleUSBHostPort::disconnect: persistent enumeration failures
2017-08-24 12:35:47.185981+1200 0x1c0      Default     0x0                  0      kernel: (IOUSBHostFamily) 000192.962298 AppleUSB20HubPort@1d154200: AppleUSBHostPort::disconnect: persistent enumeration failures
2017-08-24 12:35:47.270827+1200 0x1c0      Default     0x0                  0      kernel: (IOUSBHostFamily) 000193.047145 AppleUSB20HubPort@1d154200: AppleUSBHostPort::disconnect: persistent enumeration failures
2017-08-24 12:35:47.356540+1200 0x1c0      Default     0x0                  0      kernel: (IOUSBHostFamily) 000193.132869 AppleUSB20HubPort@1d154200: AppleUSBHostPort::disconnect: persistent enumeration failures
2017-08-24 12:35:47.441838+1200 0x1c0      Default     0x0                  0      kernel: (IOUSBHostFamily) 000193.218156 AppleUSB20HubPort@1d154200: AppleUSBHostPort::disconnect: persistent enumeration failures
2017-08-24 12:35:47.527089+1200 0x1c0      Default     0x0                  0      kernel: (IOUSBHostFamily) 000193.303406 AppleUSB20HubPort@1d154200: AppleUSBHostPort::disconnect: persistent enumeration failures
2017-08-24 12:35:47.612294+1200 0x1c0      Default     0x0                  0      kernel: (IOUSBHostFamily) 000193.388623 AppleUSB20HubPort@1d154200: AppleUSBHostPort::disconnect: persistent enumeration failures
2017-08-24 12:35:47.697602+1200 0x1c0      Default     0x0                  0      kernel: (IOUSBHostFamily) 000193.473921 AppleUSB20HubPort@1d154200: AppleUSBHostPort::disconnect: persistent enumeration failures
2017-08-24 12:35:47.782839+1200 0x1c0      Default     0x0                  0      kernel: (IOUSBHostFamily) 000193.559156 AppleUSB20HubPort@1d154200: AppleUSBHostPort::disconnect: persistent enumeration failures
2017-08-24 12:35:47.868417+1200 0x1c0      Default     0x0                  0      kernel: (IOUSBHostFamily) 000193.644746 AppleUSB20HubPort@1d154200: AppleUSBHostPort::disconnect: persistent enumeration failures
2017-08-24 12:35:47.954057+1200 0x1c0      Default     0x0                  0      kernel: (IOUSBHostFamily) 000193.730386 AppleUSB20HubPort@1d154200: AppleUSBHostPort::disconnect: persistent enumeration failures
2017-08-24 12:35:48.039089+1200 0x1c0      Default     0x0                  0      kernel: (IOUSBHostFamily) 000193.815407 AppleUSB20HubPort@1d154200: AppleUSBHostPort::disconnect: persistent enumeration failures
2017-08-24 12:35:48.124731+1200 0x1c0      Default     0x0                  0      kernel: (IOUSBHostFamily) 000193.901049 AppleUSB20HubPort@1d154200: AppleUSBHostPort::disconnect: persistent enumeration failures
2017-08-24 12:35:48.210732+1200 0x1c0      Default     0x0                  0      kernel: (IOUSBHostFamily) 000193.987050 AppleUSB20HubPort@1d154200: AppleUSBHostPort::disconnect: persistent enumeration failures
